,MIR1244.4,MIR5692C2,MIR5572,MIR5587,MIR635,MIR186,MIR6772,MIR4263,MIR5195,MIR4489,MIR1244.3,MIR4664,MIR3189,MIR429,MIR647,MIR4538,MIR573,MIR4537,MIR3682,MIR4539,MIR6739,MIR3162,MIR3124,MIR5581,MIR6503,MIR582,MIR4671,MIR5087,MIR3178,MIR6512,MIR4442,MIR200A,MIR570,MIR4477B,MIR3135B,MIR3972,MIR4292,MIR559,MIR4645,MIR25,MIR2909,MIR4526,MIR708,MIR589,MIR3929,MIR3193,MIR3186,MIR145,MIR219A1,MIR126,MIR548I2,MIR4635,MIR4728,MIR100,MIR6071,MIR4652,MIR3685,MIR320B2,MIR4685,MIR6797,MIR3662,MIR6514,MIR4257,MIR3197,MIR5010,MIR221,MIR3153,MIR378J,MIR6835,MIR3942,MIR3616,MIR93,MIR4653,MIR5684,MIR4782,MIR4457,MIR320E,MIR193A,MIR3909,MIR4768,MIR548AT,MIR590,MIR7111,MIR4648,MIR4260,MIR23B,MIR1276,MIR3671,MIR5089,MIR567,MIR3149,MIR6129,MIR200B,AL513534.1,MIR4483,MIR6812,MIR6753,MIR5188,MIR6819,MIR659
TCGA-50-8460-01A-11R-2326-07,0.247292418772563,0,0.0045558086560364,0.130434782608696,0.0888888888888889,0.138613861386139,0.0917431192660551,0.0395480225988701,0.0416666666666667,0.0952380952380952,0.103151862464183,0.0514705882352941,0.00920245398773,0.0354609929078014,0.0698689956331878,0.0434782608695652,0.0149253731343284,0.09375,0.0740740740740741,0.0147058823529412,0.03125,0,0.192307692307692,0.05,0.05,0,0.111111111111111,0,0.444444444444444,0.166666666666667,0.16,0.0416666666666667,0.0284191829484902,0.0491803278688525,0.111111111111111,0,0.0588235294117647,0.0350877192982456,0.0689655172413793,0.0638297872340425,0,0,0,0.2,0,0,0.12,0.0192307692307692,0.0731707317073171,0.0074074074074074,0,0.0718954248366013,0.037037037037037,0,0,0,0.0761904761904762,0,0,0,0.111111111111111,0.142857142857143,0.166666666666667,0,0,0.0140845070422535,0.0344827586206897,0.0540540540540541,0.0666666666666667,0.0833333333333333,0,0.222222222222222,0.198019801980198,0,0.25,0,0.263157894736842,0.125,0,0.0093457943925233,0,0.0491803278688525,0.08,0,0,0,0,0.117647058823529,0,0,0.0769230769230769,0,0.0967741935483871,0.164556962025316,0,0,0.230769230769231,0,0,0.0555555555555556
TCGA-49-AARE-01A-11R-A41B-07,0.185920577617329,0,0,0.173913043478261,0.0666666666666667,0.0594059405940594,0.321100917431193,0.0734463276836158,0.0416666666666667,0.0952380952380952,0.0974212034383954,0.0625,0.168711656441718,0.0354609929078014,0.148471615720524,0.115942028985507,0.149253731343284,0.15625,0.222222222222222,0.183823529411765,0.09375,0,0.269230769230769,0,0,0,0,0.0833333333333333,0.111111111111111,0.166666666666667,0.04,0.0277777777777778,0.0781527531083481,0.0655737704918033,0,0,0.225490196078431,0.210526315789474,0.172413793103448,0.326241134751773,0,0,0,0.228571428571429,0,0,0.2,0.134615384615385,0.024390243902439,0.0074074074074074,0,0.0326797385620915,0.555555555555556,0,0,0,0.295238095238095,0,0.153846153846154,0.821428571428571,0,0,0.222222222222222,0.0909090909090909,0.16,0.0140845070422535,0.0689655172413793,0.162162162162162,0.0666666666666667,0.416666666666667,0.2,0.111111111111111,0.0792079207920792,0,0.25,0,0.157894736842105,1,0,0.0186915887850467,0.25,0.0819672131147541,0.2,0.555555555555556,0,0.0144927536231884,0.75,0.0588235294117647,0,0,0,0,0.129032258064516,0.392405063291139,0.212121212121212,0.2,0.615384615384615,0.2,0.25,0.111111111111111
TCGA-55-6985-01A-11R-1949-07,0.146209386281588,0,0.0022779043280182,0,0.0777777777777778,0.0297029702970297,0.055045871559633,0.0395480225988701,0.0416666666666667,0.19047619047619,0.100286532951289,0.0183823529411765,0.0061349693251533,0.0425531914893617,0.0262008733624454,0.072463768115942,0,0.03125,0.111111111111111,0.0147058823529412,0.0625,0,0.0769230769230769,0.05,0,0,0.111111111111111,0,0,0.166666666666667,0.12,0.0694444444444444,0.0106571936056838,0.0491803278688525,0.037037037037037,0,0.0686274509803922,0.105263157894737,0.0344827586206897,0.0283687943262411,0,0,0,0.0571428571428571,0,0,0.08,0.0384615384615385,0.024390243902439,0.0296296296296296,0,0.0849673202614379,0.0740740740740741,0,0,0,0.0666666666666667,0.19047619047619,0,0.0357142857142857,0,0,0,0,0.12,0.0845070422535211,0,0.108108108108108,0.0666666666666667,0,0,0,0.148514851485149,0,0.125,0,0.210526315789474,0,0,0.0186915887850467,0.125,0.131147540983607,0.04,0,0,0.0434782608695652,0,0.0588235294117647,0,0.0666666666666667,0,0,0.0967741935483871,0.151898734177215,0.0606060606060606,0,0.0512820512820513,0,0,0.0277777777777778
TCGA-55-6642-01A-11R-1858-07,0.0541516245487365,0.0416666666666667,0,0.173913043478261,0.211111111111111,0.0198019801980198,0.0275229357798165,0.0395480225988701,0.104166666666667,0,0.0229226361031519,0.0845588235294118,0,0.0425531914893617,0.0655021834061135,0.072463768115942,0.149253731343284,0.203125,0.037037037037037,0.272058823529412,0.0625,0,0.192307692307692,0.075,0,0,0.111111111111111,0,0,0,0.16,0.0416666666666667,0.0088809946714032,0.0655737704918033,0,0,0.107843137254902,0.12280701754386,0.137931034482759,0.0638297872340425,0,0,0.111111111111111,0.0571428571428571,0,0,0.08,0.153846153846154,0.024390243902439,0,0,0.156862745098039,0,0,0,0,0.0380952380952381,0.0476190476190476,0,0,0.111111111111111,0,0.111111111111111,0,0.08,0,0,0.027027027027027,0.1,0,0,0,0.0297029702970297,0,0.125,0,0.210526315789474,0,0,0,0,0.0819672131147541,0.08,0,0.0526315789473684,0.0289855072463768,0,0.0588235294117647,0,0,0.0769230769230769,0,0.0645161290322581,0.151898734177215,0,0,0.0256410256410256,0.04,0.0625,0
TCGA-50-6591-01A-11R-1755-07,0.169675090252708,0,0,0.130434782608696,0.116666666666667,0.128712871287129,0.018348623853211,0,0,0.0952380952380952,0.0601719197707736,0.0110294117647059,0.0061349693251533,0.0141843971631206,0.231441048034935,0,0.328358208955224,0,0.148148148148148,0,0.21875,0.333333333333333,0.0384615384615385,0.2,0,0,0,0.0833333333333333,0,0,0.6,0.0555555555555556,0.0319715808170515,1,0,0,0.254901960784314,0.0350877192982456,0.0344827586206897,0.198581560283688,0,0,0,0.114285714285714,0,0.142857142857143,0.24,0.0192307692307692,0.146341463414634,0.0074074074074074,0,0.0326797385620915,0,0,0,0,0.0952380952380952,0.0952380952380952,0,0.0714285714285714,0.111111111111111,0.142857142857143,0.111111111111111,0,0.12,0.0140845070422535,0.172413793103448,0.108108108108108,0.133333333333333,0,0,0.166666666666667,0.0198019801980198,0.2,0,0,0.210526315789474,0,0.142857142857143,0,0,0.131147540983607,0.2,0,0,0,0,0.176470588235294,0,0,0,0,0.032258064516129,0.0632911392405063,0.0303030303030303,0.1,0.0769230769230769,0,0.0625,0.0833333333333333
TCGA-78-7166-01A-12R-2066-07,0.541516245487365,0,0.0091116173120728,0.0434782608695652,0.0555555555555556,0.0495049504950495,0.201834862385321,0.0282485875706215,0.0625,0.0952380952380952,0.214899713467049,0.0220588235294118,0.0674846625766871,0.120567375886525,0.139737991266376,0.0434782608695652,0.119402985074627,0.046875,0.234567901234568,0.0147058823529412,0.125,0,0.0769230769230769,0,0,0,0,0,0.111111111111111,0,0,0.0972222222222222,0.0106571936056838,0.163934426229508,0,0,0.186274509803922,0.368421052631579,0.0689655172413793,0.219858156028369,0,0,0.111111111111111,0.171428571428571,0,0,0,0.0961538461538462,0,0.037037037037037,0,0.0261437908496732,0.222222222222222,0,0.125,0,0.20952380952381,0.142857142857143,0.0769230769230769,0.0714285714285714,0.222222222222222,0.142857142857143,0.0555555555555556,0,0,0.0422535211267606,0,0.216216216216216,0.3,0.333333333333333,0.2,0.388888888888889,0.0396039603960396,0,0.125,0,0.631578947368421,0.125,0.285714285714286,0.242990654205607,0,0.0983606557377049,0.52,0.111111111111111,0.157894736842105,0.0289855072463768,0.5,0.294117647058824,0.181818181818182,0.0666666666666667,0,0,0.225806451612903,0.0379746835443038,0,0.2,0.102564102564103,0.04,0.25,0.111111111111111
TCGA-05-4427-01A-21R-1858-07,0.0848375451263538,0.0833333333333333,0,0,0.0777777777777778,0.099009900990099,0.055045871559633,0.0508474576271186,0,0.142857142857143,0.0687679083094556,0.0955882352941176,0.0030674846625766,0.0354609929078014,0.0567685589519651,0.0144927536231884,0.164179104477612,0,0.0123456790123457,0.0073529411764705,0.15625,0,0.0769230769230769,0.2,0.05,0,0,0.166666666666667,0.111111111111111,0.166666666666667,0.24,0.0138888888888889,0.0497335701598579,0.0163934426229508,0,0,0.676470588235294,0.43859649122807,0.206896551724138,0.0354609929078014,0,0,0,0.314285714285714,0,0.285714285714286,0.08,0.0192307692307692,0.0487804878048781,0.0074074074074074,0,0.0065359477124183,0.037037037037037,0,0.0208333333333333,0,0.161904761904762,0.0952380952380952,0.0769230769230769,0.0714285714285714,0.777777777777778,0.285714285714286,0.0555555555555556,0,0.08,0,0.103448275862069,0.27027027027027,0,0.0833333333333333,0,0.111111111111111,0.0792079207920792,0,0,0,0.157894736842105,0,0.285714285714286,0,0.25,0.180327868852459,0.32,0.222222222222222,0.0526315789473684,0.0289855072463768,0.5,0.235294117647059,0,0.133333333333333,0,0,0,0.20253164556962,0,0,0.102564102564103,0.08,0.125,0.166666666666667
TCGA-49-4487-01A-21R-1858-07,0.0938628158844765,0,0,0.0434782608695652,0.0388888888888889,0,0.0275229357798165,0.0508474576271186,0.208333333333333,0.142857142857143,0.0601719197707736,0.0073529411764705,0,0.0070921985815602,0.0655021834061135,0.0434782608695652,0.0597014925373134,0.03125,0.0864197530864197,0.110294117647059,0.03125,0,0.0384615384615385,0.025,0.05,0,0,0,0,0,0,0,0.0177619893428064,0.0491803278688525,0,0,0.156862745098039,0.0350877192982456,0.137931034482759,0.0212765957446809,0,0,0,0.0285714285714286,0,0,0.04,0,0.0487804878048781,0.0074074074074074,0,0,0.037037037037037,0,0.0104166666666667,0,0.0571428571428571,0.0476190476190476,0,0.0714285714285714,0,0.142857142857143,0.111111111111111,0,0,0.0140845070422535,0.0344827586206897,0.027027027027027,0,0,0,0,0.0594059405940594,0,0.125,0,0.157894736842105,0,0,0.0373831775700935,0,0.0163934426229508,0.08,0,0,0,0,0,0,0,0.0769230769230769,0,0,0.0886075949367089,0,0,0,0.04,0.125,0
TCGA-73-4676-01A-01R-1755-07,0.0776173285198556,0.0416666666666667,0,0,0.0333333333333333,0.0198019801980198,0,0.124293785310734,0.0208333333333333,0,0.0544412607449857,0.0330882352941176,0.0061349693251533,0.0070921985815602,0.0174672489082969,0,0,0,0.037037037037037,0,0,0,0.0769230769230769,0.025,0.1,0,0,0,0,0,0,0,0.0142095914742451,0,0,0,0.0392156862745098,0.0526315789473684,0.413793103448276,0.0070921985815602,0,0,0,0.228571428571429,0,0,0.04,0,0,0,0,0.0130718954248366,0.037037037037037,0.25,0.0104166666666667,0,0.0285714285714286,0,0,0.0714285714285714,0.333333333333333,0,0,0,0.04,0.0985915492957746,0,0.0810810810810811,0,0,0,0,0.128712871287129,0,0.125,0,0.105263157894737,0,0.142857142857143,0,0.125,0,0.2,0,0.0526315789473684,0.0144927536231884,0,0.0588235294117647,0,0,0,0,0,0.0253164556962025,0,0,0.0769230769230769,0,0.1875,0.0833333333333333
TCGA-49-4507-01A-01R-1206-07,1,0.0833333333333333,0.0045558086560364,0.130434782608696,0.0833333333333333,0,0.220183486238532,0.0677966101694915,0.125,0.238095238095238,0.659025787965616,0.0220588235294118,0,0.0070921985815602,0.074235807860262,0.0144927536231884,0,0.0625,0.135802469135802,0.0220588235294118,0,0,0.153846153846154,0.025,0.05,0.571428571428571,0,0.166666666666667,0,0.166666666666667,0,0,0.0301953818827709,0.114754098360656,0,0,0.156862745098039,0,0.0344827586206897,0.205673758865248,0,0,0.111111111111111,0.0285714285714286,0.4,0,0.04,0.0576923076923077,0.0731707317073171,0.0148148148148148,0,0.0718954248366013,0.0740740740740741,0,0,0,0.257142857142857,0,0.0769230769230769,0.142857142857143,0.333333333333333,0.142857142857143,0.166666666666667,0,0,0,0,0.0540540540540541,0.266666666666667,0.166666666666667,0,0,0.0099009900990099,0.2,0,0,0.263157894736842,0,0,0.130841121495327,0,0,0.08,0,0.105263157894737,0,0,0.117647058823529,0,0.0666666666666667,0.153846153846154,0,0,0.126582278481013,0,0,0.179487179487179,0.24,0,0.0833333333333333
TCGA-78-7148-01A-11R-2039-07,0.166064981949458,0,0.277904328018223,0,0.0222222222222222,0.0396039603960396,0.0091743119266055,0.0790960451977401,0,0,0.131805157593123,0.0735294117647059,0.0061349693251533,0.0070921985815602,0.0218340611353712,0.0144927536231884,0.17910447761194,0,0.0740740740740741,0.0073529411764705,0.03125,0,0.192307692307692,0,0,0,0,0,0,0,0.28,0,0.0035523978685612,0,0,0,0.0294117647058824,0.105263157894737,0.0689655172413793,0.0283687943262411,0,0.5,0,0.0571428571428571,0,0.142857142857143,0,0,0,0.0296296296296296,0,0.0065359477124183,0.037037037037037,0,0.0520833333333333,0,0.0476190476190476,0,0.0769230769230769,0.0714285714285714,0,0.142857142857143,0,0.363636363636364,0.04,0,0.103448275862069,0.027027027027027,0.0666666666666667,0,0,0,0.0297029702970297,0,0,0,0.0526315789473684,0,0,0,0,0.0655737704918033,0,0,0,0,0,0.0588235294117647,0,0.2,0,0.666666666666667,0.032258064516129,0.10126582278481,0,0,0,0.04,0,0
TCGA-55-6969-01A-11R-1949-07,0.28158844765343,0,0,0.0434782608695652,0.111111111111111,0.0891089108910891,0.036697247706422,0.0677966101694915,0.270833333333333,0.285714285714286,0.200573065902579,0.191176470588235,0.00920245398773,0.0921985815602837,0.11353711790393,0.333333333333333,0.0746268656716418,0.515625,0.308641975308642,0.470588235294118,0.09375,0,0.115384615384615,0.1,0,0,0,0,0,0.333333333333333,0.04,0.0277777777777778,0.0426287744227353,0.245901639344262,0,0,0.333333333333333,0.263157894736842,0.0689655172413793,0.0851063829787234,0,0,0,0.114285714285714,0,0.285714285714286,0.08,0.0769230769230769,0,0.0148148148148148,0,0.0196078431372549,0.037037037037037,0,0.0104166666666667,0,0.142857142857143,0.238095238095238,0.153846153846154,0.25,0.111111111111111,0,0,0,0.2,0.0140845070422535,0.206896551724138,0.216216216216216,0.0333333333333333,0.166666666666667,0.0666666666666667,0.0555555555555556,0.108910891089109,0,0.125,0.5,0.684210526315789,0,0,0.0280373831775701,0,0.114754098360656,0.2,0.111111111111111,0.105263157894737,0.0579710144927536,0,0.352941176470588,0.272727272727273,0,0.153846153846154,0,0.032258064516129,0.151898734177215,0.0606060606060606,0,0.128205128205128,0,0,0.166666666666667
TCGA-NJ-A4YF-01A-12R-A262-07,0.0072202166064982,0,0.020501138952164,0.130434782608696,0.272222222222222,0.0297029702970297,0.055045871559633,0.0395480225988701,0.0208333333333333,0.19047619047619,0.0085959885386819,0.213235294117647,0.0030674846625766,0.141843971631206,0.165938864628821,0.0289855072463768,0.104477611940299,0.046875,0.0864197530864197,0.0147058823529412,0.03125,0,0.0384615384615385,0,0,0,0.444444444444444,0,0.333333333333333,0.166666666666667,0,0.0694444444444444,0.0905861456483126,0,0,0,0.205882352941176,0.0701754385964912,0,0.0638297872340425,0,0,0,0.142857142857143,0,0,0.04,0.0961538461538462,0,0.0148148148148148,0,0.0065359477124183,0.037037037037037,0,0.291666666666667,0,0.0761904761904762,0.0476190476190476,0.0769230769230769,0.142857142857143,0.111111111111111,0,0,0.0909090909090909,0.08,0.0140845070422535,0.172413793103448,0.189189189189189,0.0333333333333333,0.333333333333333,0,0,0.267326732673267,0,0,0,0.0526315789473684,0,0,0.0186915887850467,0,0.278688524590164,0.04,0.111111111111111,0,0.0434782608695652,0,0.0588235294117647,0,0,0,0.666666666666667,0.129032258064516,0.10126582278481,0,0.1,0.256410256410256,0.24,0,0.194444444444444
TCGA-78-7540-01A-11R-2066-07,0.167870036101083,0,0.202733485193622,0.0434782608695652,0.0666666666666667,0.0297029702970297,0.100917431192661,0.0677966101694915,0.0416666666666667,0.0476190476190476,0.0859598853868195,0.0220588235294118,0.0122699386503067,0.184397163120567,0.104803493449782,0,0.0895522388059701,0.03125,0.0617283950617284,0,0.0625,0,0.0384615384615385,0,0,0,0,0,0,0.333333333333333,0,0.0555555555555556,0.0426287744227353,0.0491803278688525,0,0,0.0294117647058824,0.12280701754386,0.0344827586206897,0.0283687943262411,0,0,0,0.171428571428571,0,0,0.08,0.0192307692307692,0,0.0518518518518519,0.0833333333333333,0.0196078431372549,0.0740740740740741,0,0.0520833333333333,0,0.257142857142857,0,0,0.0357142857142857,0.111111111111111,0.285714285714286,0,0.454545454545455,0.08,0,0,0.135135135135135,0.233333333333333,0,0,0.111111111111111,0.306930693069307,0.4,0.125,0,0,0,0,0.0373831775700935,0,0.0655737704918033,0.04,0,0.0526315789473684,0,0.5,0.352941176470588,0,0.0666666666666667,0,0,0,0.10126582278481,0,0.1,0.0256410256410256,0,0.3125,0
TCGA-55-7227-01A-11R-2039-07,0.234657039711191,0.0416666666666667,0,0.217391304347826,0.0833333333333333,0.346534653465347,0.055045871559633,0.0903954802259887,0.104166666666667,0.19047619047619,0.166189111747851,0.0514705882352941,0.0122699386503067,0.163120567375887,0.0611353711790393,0,0.0746268656716418,0.03125,0.037037037037037,0,0,0,0.153846153846154,0.05,0.2,0,0.333333333333333,0.25,0.111111111111111,0.166666666666667,0.04,0.152777777777778,0.024866785079929,0.131147540983607,0.111111111111111,0,0.0784313725490196,0.280701754385965,0.172413793103448,0.127659574468085,0,0,0,0.142857142857143,0,0,0.08,0.0961538461538462,0.024390243902439,0.0148148148148148,0,0.0261437908496732,0.0740740740740741,0,0.0104166666666667,0,0.142857142857143,0.0952380952380952,0.153846153846154,0.107142857142857,0.111111111111111,0,0.111111111111111,0,0.2,0.338028169014085,0.0344827586206897,0.162162162162162,0.233333333333333,0.0833333333333333,0,0.222222222222222,0.099009900990099,0,0.25,0,0.315789473684211,0,0,0.0841121495327103,0.125,0.180327868852459,0.16,0,0.105263157894737,0.101449275362319,0.25,0.647058823529412,0,0.133333333333333,0.0769230769230769,0,0.258064516129032,0.278481012658228,0.0303030303030303,0,0.128205128205128,0,0.0625,0.0277777777777778
TCGA-MP-A4T6-01A-32R-A262-07,0.0162454873646209,0.166666666666667,0,0.478260869565217,0.427777777777778,0.138613861386139,1,0.0734463276836158,0.125,0.333333333333333,0.0171919770773639,0.154411764705882,0.398773006134969,0.780141843971631,0.716157205240175,0.0579710144927536,0.432835820895522,0.234375,0.0864197530864197,0.183823529411765,0.375,0,0.230769230769231,1,0.15,0,0,0.583333333333333,1,0.5,0,0.388888888888889,0.154529307282416,0.0163934426229508,0.0740740740740741,0,0.362745098039216,1,0.0344827586206897,0.659574468085106,1,0,0,0.685714285714286,0,0.142857142857143,1,0.0769230769230769,0.121951219512195,0.111111111111111,0.25,0.0915032679738562,0.666666666666667,0,0.0104166666666667,0,0.2,0.428571428571429,0.230769230769231,0.428571428571429,0,0.285714285714286,0.111111111111111,0.181818181818182,0.52,0.169014084507042,0.0689655172413793,0.594594594594595,0.4,0.833333333333333,0,0.388888888888889,0.574257425742574,0.4,0.75,0,0.421052631578947,0.125,0.142857142857143,0.448598130841121,0.625,0.721311475409836,0.36,0.777777777777778,0,0.072463768115942,0.5,0.588235294117647,0.0909090909090909,0.2,0.0769230769230769,0,0.516129032258065,0.30379746835443,0.242424242424242,0.7,0.538461538461538,0,0.4375,0.0555555555555556
TCGA-99-8028-01A-11R-2241-07,0.294223826714801,0.0833333333333333,0,0,0.177777777777778,0.148514851485149,0.0642201834862385,0.141242937853107,0.3125,0.19047619047619,0.157593123209169,0.0036764705882352,0.0153374233128834,0.0354609929078014,0.11353711790393,0.115942028985507,0.0597014925373134,0.3125,0.617283950617284,0.125,0.09375,0,0.0384615384615385,0.05,0.1,0,0,0,0.111111111111111,0.333333333333333,0,0.0138888888888889,0.0390763765541741,0.229508196721311,0.259259259259259,0,0.0980392156862745,0.280701754385965,0.0689655172413793,0.0921985815602837,0,0,0.111111111111111,0.257142857142857,0,0,0.04,0,0.024390243902439,0.0518518518518519,0,0.0326797385620915,0.185185185185185,0,0.0833333333333333,0,0.123809523809524,0,0.153846153846154,0.178571428571429,0.111111111111111,0.285714285714286,0,0,0.16,0,0.0344827586206897,0.27027027027027,0,0,0,0.0555555555555556,0.0792079207920792,0,0,0,0.473684210526316,0,0.142857142857143,0.11214953271028,0,0.0655737704918033,0.48,0.111111111111111,0.157894736842105,0.0434782608695652,0.25,0.411764705882353,0,0.0666666666666667,0,0.333333333333333,0.0645161290322581,0.126582278481013,0.0303030303030303,0.1,0.487179487179487,0,0.125,0.0555555555555556
TCGA-64-1677-01A-01R-0946-07,0.182310469314079,0,0,0.0869565217391304,0.0222222222222222,0.0297029702970297,0.018348623853211,0.0225988700564972,0.145833333333333,0.0952380952380952,0.120343839541547,0.0036764705882352,0.0030674846625766,0.0070921985815602,0.0393013100436681,0.0434782608695652,0.0298507462686567,0.03125,0.172839506172839,0.0220588235294118,0,0,0,0.025,0,0,0,0,0,0,0,0,0.0124333925399645,0.0983606557377049,0.037037037037037,0,0.0686274509803922,0.157894736842105,0,0.113475177304965,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0.0104166666666667,0,0.0666666666666667,0.0476190476190476,0,0.142857142857143,0,0.142857142857143,0,0,0.08,0,0.0689655172413793,0.0540540540540541,0.0666666666666667,0,0,0.111111111111111,0.0396039603960396,0,0,0,0.0526315789473684,0,0,0.0467289719626168,0,0.0819672131147541,0.48,0.111111111111111,0,0,0,0.117647058823529,0.0909090909090909,0.0666666666666667,0.0769230769230769,0,0,0.113924050632911,0,0,0.0769230769230769,0,0,0
TCGA-55-6980-01A-11R-1949-07,0.0938628158844765,0,0,0.0869565217391304,0.0666666666666667,0.0495049504950495,0.036697247706422,0.0225988700564972,0.0208333333333333,0.0952380952380952,0.0401146131805158,0.0073529411764705,0,0.0354609929078014,0.0218340611353712,0.0289855072463768,0.0447761194029851,0,0.0617283950617284,0.0220588235294118,0.03125,0,0.0384615384615385,0.15,0.1,0,0.222222222222222,0.0833333333333333,0,0.166666666666667,0.08,0.0138888888888889,0.0053285968028419,0,0.148148148148148,0,0.0294117647058824,0,0.0689655172413793,0.049645390070922,0,0,0,0.0285714285714286,0,0,0.04,0.115384615384615,0.024390243902439,0,0,0.0326797385620915,0,0,0,0,0.0571428571428571,0.142857142857143,0,0.0357142857142857,0,0,0,0,0.12,0.23943661971831,0.0689655172413793,0.027027027027027,0.0333333333333333,0,0,0.111111111111111,0.0198019801980198,0,0,0,0.210526315789474,0,0,0.0747663551401869,0,0.0983606557377049,0,0,0.0526315789473684,0.0144927536231884,0,0.294117647058824,0,0,0,0,0.032258064516129,0.0759493670886076,0.121212121212121,0,0.0512820512820513,0,0,0.111111111111111
